layer_name,Name,Description,longitude,latitude,Maps link
Superchargers,"Bad Dürrenberg, Germany","Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&start=5650) Address: An der Autobahn 1, by Saale Autohof Bad Dürrenberg Stalls: 6",12.137479,51.290245,"https://www.google.com/maps/place/51.290245,12.137479"
Superchargers,"West Drayton, UK","Discus (https://speakev.com/threads/reasonably-solid-information-about-forthcoming-superchargers.6225/)   Address: West London Tesla Service Center, Park House, Horton road   Stalls: 4",-0.461166,51.511647,"https://www.google.com/maps/place/51.511647,-0.461166"
Superchargers,La Boella,,1.170397,41.136512,"https://www.google.com/maps/place/41.136512,1.170397"
Superchargers,"St. Valentin, Austria",Discus (http://tff-forum.de/viewtopic.php?f=9&t=3580&start=480)   Address: RasthausstraĂźe 6   Stalls: 1,14.525343,48.195557,"https://www.google.com/maps/place/48.195557,14.525343"
Superchargers,"Aosta, Italy","Discus (null)   Address: LocalitĂ  Autoporto, 33B   Stalls: 2",7.37142,45.736833,"https://www.google.com/maps/place/45.736833,7.37142"
Superchargers,Auchan Le Mans,,0.173656,48.043832,"https://www.google.com/maps/place/48.043832,0.173656"
Superchargers,Westotel Nantes Atlantique,,-1.550413,47.282715,"https://www.google.com/maps/place/47.282715,-1.550413"
Superchargers,Hotel Novotel Paris Orly Rungis,,2.350269,48.754932,"https://www.google.com/maps/place/48.754932,2.350269"
Superchargers,Strandgatan 8,,14.543415,61.006325,"https://www.google.com/maps/place/61.006325,14.543415"
Superchargers,Prestemoen 4,,9.708152,59.121952,"https://www.google.com/maps/place/59.121952,9.708152"
Superchargers,Bygland,,7.677889,58.922467,"https://www.google.com/maps/place/58.922467,7.677889"
Superchargers,ABC Tammisilta Paimio,,22.606968,60.445316,"https://www.google.com/maps/place/60.445316,22.606968"
Superchargers,Satamatie 43,,23.881046,61.177227,"https://www.google.com/maps/place/61.177227,23.881046"
Superchargers,Stjørdal,,10.907454,63.470096,"https://www.google.com/maps/place/63.470096,10.907454"
Superchargers,Bremer Str. 103,,8.80575,53.02845,"https://www.google.com/maps/place/53.02845,8.80575"
Superchargers,SNOW DOME Bispingen,,9.982069,53.104584,"https://www.google.com/maps/place/53.104584,9.982069"
Superchargers,ML Motorpark Lohne GmbH,,8.16769,52.65857,"https://www.google.com/maps/place/52.65857,8.16769"
Superchargers,Van der Valk Hotel Eindhoven,,5.479724,51.406632,"https://www.google.com/maps/place/51.406632,5.479724"
Superchargers,"Braaker Mühle Brot- und Backwaren GmbH, Back-Drive",,10.239613,53.618102,"https://www.google.com/maps/place/53.618102,10.239613"
Superchargers,Privathotel Lindtner Hamburg,,9.940117,53.460284,"https://www.google.com/maps/place/53.460284,9.940117"
Superchargers,D-165 Hoyer Autohof | Hoyer Autohof Hamburg Süd / Rade - Neu Wulmstorf,,9.80317,53.3703,"https://www.google.com/maps/place/53.3703,9.80317"
Superchargers,alpincenter Hamburg-Wittenburg,,11.0946,53.50657,"https://www.google.com/maps/place/53.50657,11.0946"
Superchargers,Van Der Valk Hotel,,13.445948,52.30939,"https://www.google.com/maps/place/52.30939,13.445948"
Superchargers,Spreewald Parkhotel Van der Valk,,13.786214,51.948018,"https://www.google.com/maps/place/51.948018,13.786214"
Superchargers,Pommerndreieck,,13.084989,54.0922,"https://www.google.com/maps/place/54.0922,13.084989"
Superchargers,An der Quelle 5,,10.68404,50.64374,"https://www.google.com/maps/place/50.64374,10.68404"
Superchargers,An der Patria,,6.782545,50.795151,"https://www.google.com/maps/place/50.795151,6.782545"
Superchargers,Krefelder Str. 169,,6.6111,51.44078,"https://www.google.com/maps/place/51.44078,6.6111"
Superchargers,Légère Hotel Luxembourg,,6.270547,49.64024,"https://www.google.com/maps/place/49.64024,6.270547"
Superchargers,Hotel Novotel Lille Aéroport,,3.089214,50.584286,"https://www.google.com/maps/place/50.584286,3.089214"
Superchargers,26A Route Départementale Rd 201,,7.388191,47.781589,"https://www.google.com/maps/place/47.781589,7.388191"
Superchargers,Courtyard Basel,,7.68166,47.524523,"https://www.google.com/maps/place/47.524523,7.68166"
Superchargers,Tesla Supercharger,,8.616919,47.413128,"https://www.google.com/maps/place/47.413128,8.616919"
Superchargers,Welcome Break Ltd,,-2.290177,52.994113,"https://www.google.com/maps/place/52.994113,-2.290177"
Superchargers,Welcome Break Birchanger Green,,0.194201,51.871661,"https://www.google.com/maps/place/51.871661,0.194201"
Superchargers,Welcome Break Hopwood Park,,-1.945875,52.36367,"https://www.google.com/maps/place/52.36367,-1.945875"
Superchargers,South Mimms Services,,-0.221798,51.687566,"https://www.google.com/maps/place/51.687566,-0.221798"
Superchargers,Wheatley Services,,-1.097467,51.737958,"https://www.google.com/maps/place/51.737958,-1.097467"
Superchargers,Eurotunnel,Available to Eurotunnel passengers travelling from the UK to France only.,1.121721,51.095868,"https://www.google.com/maps/place/51.095868,1.121721"
Superchargers,Eurotunnel station France,Available to Eurotunnel passengers travelling from France to the UK only.,1.809182,50.934698,"https://www.google.com/maps/place/50.934698,1.809182"
Superchargers,Gretna Green,,-3.0652,55.00105,"https://www.google.com/maps/place/55.00105,-3.0652"
Superchargers,Abington Motorway Services Area,,-3.694428,55.506399,"https://www.google.com/maps/place/55.506399,-3.694428"
Superchargers,Hotel ibis Styles Milano Melegnano,,9.282458,45.348324,"https://www.google.com/maps/place/45.348324,9.282458"
Superchargers,BEST WESTERN Hotel Modena District,,10.851981,44.686146,"https://www.google.com/maps/place/44.686146,10.851981"
Superchargers,Arezzo Park Hotel,,11.778775,43.436938,"https://www.google.com/maps/place/43.436938,11.778775"
Superchargers,Počivališče Ravne,,13.92843,45.605407,"https://www.google.com/maps/place/45.605407,13.92843"
Superchargers,GRAD SENJ,,14.903605,44.98936,"https://www.google.com/maps/place/44.98936,14.903605"
Superchargers,Bäckerfeldstraße 9,,14.240572,48.236741,"https://www.google.com/maps/place/48.236741,14.240572"
Superchargers,Maggstraße 19,,15.478331,47.037043,"https://www.google.com/maps/place/47.037043,15.478331"
Superchargers,Scheinfelder Str. 15,,10.471311,49.76842,"https://www.google.com/maps/place/49.76842,10.471311"
Superchargers,An der Autobahn L,,11.258975,49.158883,"https://www.google.com/maps/place/49.158883,11.258975"
Superchargers,Hotel ibis Girona Costa Brava,,2.817478,41.998177,"https://www.google.com/maps/place/41.998177,2.817478"
Superchargers,CLOS DES ROSES,,6.746947,43.458737,"https://www.google.com/maps/place/43.458737,6.746947"
Superchargers,Hotel und Rasthaus Seligweiler,,10.032119,48.457175,"https://www.google.com/maps/place/48.457175,10.032119"
Superchargers,St. Johanner Str. 47,,12.385913,47.459194,"https://www.google.com/maps/place/47.459194,12.385913"
Superchargers,Park Inn Hotel Weimar,,11.289318,50.934355,"https://www.google.com/maps/place/50.934355,11.289318"
Superchargers,Brennero Supercharger,Plessi Museum<br><br>A22 Al Passo del Brennero,11.501913,46.995534,"https://www.google.com/maps/place/46.995534,11.501913"
Superchargers,Prenzlauer Str. 6,,13.985094,53.236488,"https://www.google.com/maps/place/53.236488,13.985094"
Superchargers,Nes i Ådal – Valdresporten Supercharger,,9.985124,60.585187,"https://www.google.com/maps/place/60.585187,9.985124"
Superchargers,Trafikcenter Alle 4,,11.362179,55.387574,"https://www.google.com/maps/place/55.387574,11.362179"
Superchargers,Cargovej 4,,11.897785,54.900294,"https://www.google.com/maps/place/54.900294,11.897785"
Superchargers,Ostring 9,,8.34516,50.05953,"https://www.google.com/maps/place/50.05953,8.34516"
Superchargers,Blättleinsäcker,,9.574454,49.771118,"https://www.google.com/maps/place/49.771118,9.574454"
Superchargers,Eselsfürth 10,,7.82222,49.45968,"https://www.google.com/maps/place/49.45968,7.82222"
Superchargers,Hôtel Campanile Washington - Newcastle-Upon-Tyne,,-1.557376,54.887359,"https://www.google.com/maps/place/54.887359,-1.557376"
Superchargers,Hotel MOHR Life Resort,,10.887977,47.394469,"https://www.google.com/maps/place/47.394469,10.887977"
Superchargers,Hotel Novotel Valence Sud,,4.878649,44.919003,"https://www.google.com/maps/place/44.919003,4.878649"
Superchargers,Hotel Novotel Bordeaux Aéroport,,-0.681382,44.835015,"https://www.google.com/maps/place/44.835015,-0.681382"
Superchargers,Hotel Loreak,,-1.452545,43.493418,"https://www.google.com/maps/place/43.493418,-1.452545"
Superchargers,Hotel Novotel Clermont Ferrand,,3.142583,45.786428,"https://www.google.com/maps/place/45.786428,3.142583"
Superchargers,"Via S. Pieretto, 27",,10.806586,45.548216,"https://www.google.com/maps/place/45.548216,10.806586"
Superchargers,Salewa Outlet Palmanova,,13.343486,45.88571,"https://www.google.com/maps/place/45.88571,13.343486"
Superchargers,KASKADY HOTEL & SPA RESORT,,19.104372,48.626629,"https://www.google.com/maps/place/48.626629,19.104372"
Superchargers,ABC Hirvaskangas Äänekoski,,25.689952,62.51763,"https://www.google.com/maps/place/62.51763,25.689952"
Superchargers,Vierumäen Matkakeidas,,25.928085,61.112747,"https://www.google.com/maps/place/61.112747,25.928085"
Superchargers,Scandic Kalmar Väst,,16.319255,56.673631,"https://www.google.com/maps/place/56.673631,16.319255"
Superchargers,Jochums väg 3,,14.117862,56.02249,"https://www.google.com/maps/place/56.02249,14.117862"
Superchargers,Valk Drachten Restaurant Hotel vd,,6.127185,53.105761,"https://www.google.com/maps/place/53.105761,6.127185"
Superchargers,Stacja Paliw ORLEN,,16.584202,51.036801,"https://www.google.com/maps/place/51.036801,16.584202"
Superchargers,Novotel Rouen Sud,,1.05971,49.389789,"https://www.google.com/maps/place/49.389789,1.05971"
Superchargers,Hotel ibis budget Caen Porte de Bretagne,,-0.423183,49.164151,"https://www.google.com/maps/place/49.164151,-0.423183"
Superchargers,Hotel Novotel Poissy Orgeval,,1.995665,48.924842,"https://www.google.com/maps/place/48.924842,1.995665"
Superchargers,"Via Giovan Battista Vico, 142",,10.195461,43.956804,"https://www.google.com/maps/place/43.956804,10.195461"
Superchargers,"Via Santhià, 75",,8.1061,45.404738,"https://www.google.com/maps/place/45.404738,8.1061"
Superchargers,"Via Luigi Einaudi, 2",,13.015133,43.800547,"https://www.google.com/maps/place/43.800547,13.015133"
Superchargers,Hotel Katarina Hotell,,16.576938,43.587707,"https://www.google.com/maps/place/43.587707,16.576938"
Superchargers,Hotel la Pergola,,12.47195,42.371148,"https://www.google.com/maps/place/42.371148,12.47195"
Superchargers,"Via Caragno, 27",,13.511225,41.544525,"https://www.google.com/maps/place/41.544525,13.511225"
Superchargers,L’aldea,,0.615171,40.744354,"https://www.google.com/maps/place/40.744354,0.615171"
Superchargers,Carrer de Leonardo da Vinci,,-0.45529,39.545753,"https://www.google.com/maps/place/39.545753,-0.45529"
Tesla Destination Chargers,Dale-Gudbrands Gard,,9.966031,61.5478,"https://www.google.com/maps/place/61.5478,9.966031"
Tesla Destination Chargers,Vestlia Resort,,8.197034,60.522489,"https://www.google.com/maps/place/60.522489,8.197034"
Tesla Destination Chargers,Gothia Towers,The hotel has a charging spot outside.,11.989012,57.697391,"https://www.google.com/maps/place/57.697391,11.989012"
Tesla Destination Chargers,Dr Holms Hotel,,8.208003,60.535978,"https://www.google.com/maps/place/60.535978,8.208003"
Tesla Destination Chargers,Norefjell Ski & Spa,,9.519728,60.227136,"https://www.google.com/maps/place/60.227136,9.519728"
Tesla Destination Chargers,Kvitåvatn Fjellstoge,,8.768285,59.923517,"https://www.google.com/maps/place/59.923517,8.768285"
Tesla Destination Chargers,Energihotellet AS,,6.818475,59.650788,"https://www.google.com/maps/place/59.650788,6.818475"
Tesla Destination Chargers,Farris Bad,,10.020048,59.049716,"https://www.google.com/maps/place/59.049716,10.020048"
Tesla Destination Chargers,Sola Strand hotel,,5.604809,58.885057,"https://www.google.com/maps/place/58.885057,5.604809"
Tesla Destination Chargers,Clarion Hotel Air,,5.621424,58.888158,"https://www.google.com/maps/place/58.888158,5.621424"
Tesla Destination Chargers,Copperhill Mountain Lodge,,13.169255,63.381049,"https://www.google.com/maps/place/63.381049,13.169255"
Tesla Destination Chargers,Romme Alpin,,15.383072,60.391737,"https://www.google.com/maps/place/60.391737,15.383072"
Tesla Destination Chargers,Tanum Shoppingcenter,,11.349102,58.72337,"https://www.google.com/maps/place/58.72337,11.349102"
Tesla Destination Chargers,Stora Brännbo Konferens & Hotell AB,,17.711521,59.619705,"https://www.google.com/maps/place/59.619705,17.711521"
Tesla Destination Chargers,Arctic Light Hotel,,25.734462,66.50134,"https://www.google.com/maps/place/66.50134,25.734462"
Tesla Destination Chargers,Avalon Hotel,,11.968196,57.704012,"https://www.google.com/maps/place/57.704012,11.968196"
Tesla Destination Chargers,Hotell Dannegården,,13.147293,55.374136,"https://www.google.com/maps/place/55.374136,13.147293"
Tesla Destination Chargers,Stora Brännbo Konferens & Hotell AB,,17.711521,59.619705,"https://www.google.com/maps/place/59.619705,17.711521"
Tesla Destination Chargers,Quality Hotel Friends,,18.002851,59.372237,"https://www.google.com/maps/place/59.372237,18.002851"
Tesla Destination Chargers,adeo Alpin St. Johann,,12.420428,47.516912,"https://www.google.com/maps/place/47.516912,12.420428"
Tesla Destination Chargers,Burg Plankenstein,,15.279054,48.025293,"https://www.google.com/maps/place/48.025293,15.279054"
Tesla Destination Chargers,DAS KRONTHALER,,11.695546,47.510089,"https://www.google.com/maps/place/47.510089,11.695546"
Tesla Destination Chargers,Münsterer Hotel GmbH,,12.337705,47.651294,"https://www.google.com/maps/place/47.651294,12.337705"
Tesla Destination Chargers,Kurzentrum Bad Bleiberg,,13.674539,46.627681,"https://www.google.com/maps/place/46.627681,13.674539"
Tesla Destination Chargers,Kurzentrum Bad Vöslau,,16.21121,47.970039,"https://www.google.com/maps/place/47.970039,16.21121"
Tesla Destination Chargers,Crowne Plaza Liege,,5.567735,50.644985,"https://www.google.com/maps/place/50.644985,5.567735"
Tesla Destination Chargers,Hotel Ancien Hopital Hotell,,5.373603,50.027,"https://www.google.com/maps/place/50.027,5.373603"
Tesla Destination Chargers,Relais & Châteaux Hôtel Heritage,,3.223863,51.210042,"https://www.google.com/maps/place/51.210042,3.223863"
Tesla Destination Chargers,Radisson Blu Palace Hotel Spa,,5.863366,50.492852,"https://www.google.com/maps/place/50.492852,5.863366"
Tesla Destination Chargers,Sandton Grand Hotel Reylof,,3.715137,51.054747,"https://www.google.com/maps/place/51.054747,3.715137"
Tesla Destination Chargers,Hotel Amigo,,4.351313,50.846194,"https://www.google.com/maps/place/50.846194,4.351313"
Tesla Destination Chargers,BEST WESTERN Theodor Storm Hotel,,9.046857,54.479028,"https://www.google.com/maps/place/54.479028,9.046857"
Tesla Destination Chargers,Biohotel & Naturhotel Miramar,,8.938269,54.314599,"https://www.google.com/maps/place/54.314599,8.938269"
Tesla Destination Chargers,Hotel Sofitel Munich Bayerpost,,11.556791,48.139539,"https://www.google.com/maps/place/48.139539,11.556791"
Tesla Destination Chargers,Hotel Stadt München,,6.785959,51.218342,"https://www.google.com/maps/place/51.218342,6.785959"
Tesla Destination Chargers,Hotel An Der Oper,,12.926485,50.837499,"https://www.google.com/maps/place/50.837499,12.926485"
Tesla Destination Chargers,Hyatt Regency Köln,,6.969459,50.940328,"https://www.google.com/maps/place/50.940328,6.969459"
Tesla Destination Chargers,Leipzig Marriott Hotel,,12.377053,51.343359,"https://www.google.com/maps/place/51.343359,12.377053"
Tesla Destination Chargers,Mövenpick Hotel Nürnberg-Airport,,11.080005,49.493178,"https://www.google.com/maps/place/49.493178,11.080005"
Tesla Destination Chargers,Mövenpick Hotel Stuttgart Airport & Messe,,9.193584,48.691444,"https://www.google.com/maps/place/48.691444,9.193584"
Tesla Destination Chargers,Parkhaus-Garage Hagemann GmbH + Co KG,,6.783603,51.221438,"https://www.google.com/maps/place/51.221438,6.783603"
Tesla Destination Chargers,"Forsthaus Friedrichsruh, Restaurant & Café",,10.340667,53.530811,"https://www.google.com/maps/place/53.530811,10.340667"
Tesla Destination Chargers,Benen-Diken-Hof,,8.36762,54.89207,"https://www.google.com/maps/place/54.89207,8.36762"
Tesla Destination Chargers,Romantik Hotel auf der Wartburg,,10.305559,50.967037,"https://www.google.com/maps/place/50.967037,10.305559"
Tesla Destination Chargers,Almar Jesolo Resort&Spa,,12.6544,45.509231,"https://www.google.com/maps/place/45.509231,12.6544"
Tesla Destination Chargers,BEST WESTERN PLUS Hotel Le Rondini,,7.657056,45.224238,"https://www.google.com/maps/place/45.224238,7.657056"
Tesla Destination Chargers,Baglioni Hotel Carlton - Milan,,9.198445,45.469166,"https://www.google.com/maps/place/45.469166,9.198445"
Tesla Destination Chargers,"Bulgari Hotels & Resorts, Milan",,9.189365,45.470094,"https://www.google.com/maps/place/45.470094,9.189365"
Tesla Destination Chargers,Byblos Art Hotel Villa Amistà,,10.89906,45.489717,"https://www.google.com/maps/place/45.489717,10.89906"
Tesla Destination Chargers,CastelBrando,,12.135644,45.968681,"https://www.google.com/maps/place/45.968681,12.135644"
Tesla Destination Chargers,Castello di Lispida,,11.762731,45.281968,"https://www.google.com/maps/place/45.281968,11.762731"
Tesla Destination Chargers,Da Vittorio,,9.77143,45.677628,"https://www.google.com/maps/place/45.677628,9.77143"
Tesla Destination Chargers,Garage San Marco Venezia,,12.317135,45.437708,"https://www.google.com/maps/place/45.437708,12.317135"
Tesla Destination Chargers,Hotel Lac Salin SPA & Mountain Resort,,10.125876,46.527779,"https://www.google.com/maps/place/46.527779,10.125876"
Tesla Destination Chargers,Hotel Teutschhaus,,11.222055,46.268919,"https://www.google.com/maps/place/46.268919,11.222055"
Tesla Destination Chargers,I Portici Hotel,,11.344775,44.501898,"https://www.google.com/maps/place/44.501898,11.344775"
Tesla Destination Chargers,Paluffo,,11.105667,43.588145,"https://www.google.com/maps/place/43.588145,11.105667"
Tesla Destination Chargers,Italiana Hotels Milano Rho Fiera,,9.037525,45.52361,"https://www.google.com/maps/place/45.52361,9.037525"
Tesla Destination Chargers,Lefay Resort,,10.643252,45.687013,"https://www.google.com/maps/place/45.687013,10.643252"
Tesla Destination Chargers,Teulada Park Srl,,12.454387,41.920357,"https://www.google.com/maps/place/41.920357,12.454387"
Tesla Destination Chargers,Sport & Wellness Resort Quellenhof,,11.206764,46.747061,"https://www.google.com/maps/place/46.747061,11.206764"
Tesla Destination Chargers,The Gentleman of Verona - Grand Relais,,10.989949,45.439017,"https://www.google.com/maps/place/45.439017,10.989949"
Tesla Destination Chargers,Hotel Villa e Palazzo Aminta,,8.517143,45.892845,"https://www.google.com/maps/place/45.892845,8.517143"
Tesla Destination Chargers,Villa Mangiacane,,11.193892,43.683661,"https://www.google.com/maps/place/43.683661,11.193892"
Tesla Destination Chargers,L'Ostelliere Hotell,,8.823197,44.71212,"https://www.google.com/maps/place/44.71212,8.823197"
Tesla Destination Chargers,Badhotel Domburg,,3.499269,51.564988,"https://www.google.com/maps/place/51.564988,3.499269"
Tesla Destination Chargers,Grand Hotel Amrâth Kurhaus The Hague,,4.28209,52.112981,"https://www.google.com/maps/place/52.112981,4.28209"
Tesla Destination Chargers,Hof van Saksen,,6.674164,52.966784,"https://www.google.com/maps/place/52.966784,6.674164"
Tesla Destination Chargers,Wambinge Hotel Greenside,,4.767171,53.098899,"https://www.google.com/maps/place/53.098899,4.767171"
Tesla Destination Chargers,Kruisherenhotel Maastricht,,5.683596,50.848758,"https://www.google.com/maps/place/50.848758,5.683596"
Tesla Destination Chargers,Mövenpick Hotel Den Haag - Voorburg,,4.359185,52.06576,"https://www.google.com/maps/place/52.06576,4.359185"
Tesla Destination Chargers,Park Hotel Amsterdam,,4.883173,52.361416,"https://www.google.com/maps/place/52.361416,4.883173"
Tesla Destination Chargers,The Manhattan Hotel Rotterdam,,4.47159,51.922429,"https://www.google.com/maps/place/51.922429,4.47159"
Tesla Destination Chargers,Hotel Belvedere Locarno,,8.795427,46.172966,"https://www.google.com/maps/place/46.172966,8.795427"
Tesla Destination Chargers,Hotel Belvédère,,10.299131,46.797189,"https://www.google.com/maps/place/46.797189,10.299131"
Tesla Destination Chargers,Limmathof Baden Hotel & Private Spa,,8.315125,47.480942,"https://www.google.com/maps/place/47.480942,8.315125"
Tesla Destination Chargers,Hotel-Restaurant Brünig-Kulm,,8.134888,46.757304,"https://www.google.com/maps/place/46.757304,8.134888"
Tesla Destination Chargers,The Chedi Andermatt,,8.594354,46.636476,"https://www.google.com/maps/place/46.636476,8.594354"
Tesla Destination Chargers,The Dolder Grand,,8.573155,47.372676,"https://www.google.com/maps/place/47.372676,8.573155"
Tesla Destination Chargers,Tschuggen Grand Hotel,,9.669224,46.77758,"https://www.google.com/maps/place/46.77758,9.669224"
Tesla Destination Chargers,VICTORIA-JUNGFRAU Grand Hotel und Spa,,7.856907,46.686485,"https://www.google.com/maps/place/46.686485,7.856907"
Tesla Destination Chargers,W Verbier,,7.233601,46.092549,"https://www.google.com/maps/place/46.092549,7.233601"
Tesla Destination Chargers,Rocksresort Hotell,,9.264284,46.819511,"https://www.google.com/maps/place/46.819511,9.264284"
Hotel @ Supercharger,Van Der Valk Hotel,,13.445948,52.30939,"https://www.google.com/maps/place/52.30939,13.445948"
Hotel @ Supercharger,Arezzo Park Hotel,,11.778775,43.436938,"https://www.google.com/maps/place/43.436938,11.778775"
Hotel @ Supercharger,BEST WESTERN Hotel Modena District,,10.851981,44.686146,"https://www.google.com/maps/place/44.686146,10.851981"
Hotel @ Supercharger,Hotel ibis Girona Costa Brava,,2.817478,41.998177,"https://www.google.com/maps/place/41.998177,2.817478"
Hotel @ Supercharger,Westotel Nantes Atlantique,,-1.550413,47.282715,"https://www.google.com/maps/place/47.282715,-1.550413"
Hotel @ Supercharger,Hotel ibis Styles Milano Melegnano,,9.282458,45.348324,"https://www.google.com/maps/place/45.348324,9.282458"
Hotel @ Supercharger,Hotel Novotel Paris Orly Rungis,,2.350269,48.754932,"https://www.google.com/maps/place/48.754932,2.350269"
Hotel @ Supercharger,Hotel Novotel Lille Aéroport,,3.089214,50.584286,"https://www.google.com/maps/place/50.584286,3.089214"
Hotel @ Supercharger,Hotel Novotel Bordeaux Aéroport,,-0.682945,44.835814,"https://www.google.com/maps/place/44.835814,-0.682945"
Hotel @ Supercharger,Van der Valk Hotel Eindhoven,,5.479724,51.406632,"https://www.google.com/maps/place/51.406632,5.479724"
Hotel @ Supercharger,Four Points by Sheraton Ljubljana Mons,6 SC stalls outside hotel,14.452787,46.051983,"https://www.google.com/maps/place/46.051983,14.452787"
Hotel @ Supercharger,Hotel Restaurant Relais Saint Jacques,,1.7162,46.863692,"https://www.google.com/maps/place/46.863692,1.7162"
Hotel @ Supercharger,Park Inn Hotel Weimar,,11.289318,50.934355,"https://www.google.com/maps/place/50.934355,11.289318"
Hotel @ Supercharger,Spreewald Parkhotel Van der Valk,,13.786214,51.948018,"https://www.google.com/maps/place/51.948018,13.786214"
Hotel @ Supercharger,Scandic Elgstua hotell,Tesla SC next to the hotel. Do not leave your Tesla on the SC over night!,11.540617,60.883226,"https://www.google.com/maps/place/60.883226,11.540617"
Hotel @ Supercharger,Hotel und Rasthaus Seligweiler,,10.032119,48.457175,"https://www.google.com/maps/place/48.457175,10.032119"
Hotel @ Supercharger,Hotel ibis Styles Bourges,,2.345037,47.048878,"https://www.google.com/maps/place/47.048878,2.345037"
Hotel @ Supercharger,Privathotel Lindtner Hamburg,Hotel has Tesla Supercharger outside.,9.940117,53.460284,"https://www.google.com/maps/place/53.460284,9.940117"
Hotel @ Supercharger,Sarn Park Services,,-3.578578,51.534757,"https://www.google.com/maps/place/51.534757,-3.578578"
Hotel @ Supercharger,Gordano Motorway Services,,-2.707604,51.477506,"https://www.google.com/maps/place/51.477506,-2.707604"
Hotel @ Supercharger,Elveden Inn,,0.665514,52.385934,"https://www.google.com/maps/place/52.385934,0.665514"
Hotel @ Supercharger,Nabíjecí stanice elektromobilů E.ON,,15.347481,49.521751,"https://www.google.com/maps/place/49.521751,15.347481"
